,TENURE,BALANCE_FREQUENCY_RANGE,PURCHASES_FREQUENCY_RANGE,ONEOFF_PURCHASES_FREQUENCY_RANGE,PURCHASES_INSTALLMENTS_FREQUENCY_RANGE,CASH_ADVANCE_FREQUENCY_RANGE,PRC_FULL_PAYMENT_RANGE,BALANCE_RANGE,PURCHASES_RANGE,ONEOFF_PURCHASES_RANGE,INSTALLMENTS_PURCHASES_RANGE,CASH_ADVANCE_RANGE,CREDIT_LIMIT_RANGE,PAYMENTS_RANGE,MINIMUM_PAYMENTS_RANGE,PURCHASES_TRX_RANGE,CASH_ADVANCE_TRX_RANGE,cluster
6745,12,10,10,0,10,0,10,1,3,0,3,0,5,3,1,5,0,0
6746,12,10,6,6,0,2,1,3,3,3,0,2,4,4,4,6,1,2
6747,12,10,7,7,4,0,0,4,5,5,2,0,5,3,2,6,0,2
6748,12,4,1,0,1,0,5,1,1,0,1,0,5,1,1,1,0,3
6749,12,10,10,6,10,2,0,3,3,3,2,2,5,2,1,7,1,2
6750,12,10,10,5,10,0,2,1,4,2,3,0,3,4,1,8,0,2
6751,12,10,8,1,8,0,0,1,1,1,1,0,2,1,1,2,0,0
6752,12,10,10,3,9,0,0,3,3,2,2,0,3,3,1,5,0,2
6753,12,10,8,0,7,0,6,1,1,0,1,0,3,1,1,3,0,0
6754,12,10,1,1,1,1,0,3,1,1,1,2,3,1,1,1,2,3
6755,12,10,8,2,6,2,0,1,2,1,1,3,3,2,1,2,1,0
6756,12,10,9,0,9,6,0,3,2,0,2,3,3,2,1,2,3,1
6757,12,8,7,2,5,0,5,1,2,1,2,0,5,2,1,4,0,0
6758,10,10,4,2,2,4,0,3,1,1,1,3,4,4,2,1,3,1
6759,6,10,0,0,0,5,2,2,0,0,0,5,4,4,1,0,4,1
6760,12,10,1,0,1,0,0,3,1,0,1,0,3,2,3,1,0,3
6761,12,10,3,3,0,2,0,3,1,1,0,1,3,2,2,2,1,3
6762,12,10,1,1,0,0,0,1,1,1,0,0,2,1,1,1,0,3
6763,12,9,8,0,8,0,9,1,1,0,1,0,4,1,1,2,0,0
6764,12,10,9,0,8,0,0,3,1,0,1,0,3,2,1,2,0,0
6765,12,10,3,3,0,0,0,3,1,1,0,0,3,2,1,1,0,3
6766,12,10,4,4,0,0,0,3,3,3,0,0,3,3,3,2,0,3
6767,11,10,0,0,0,6,0,3,0,0,0,3,3,1,1,0,2,1
6768,12,10,0,0,0,1,0,2,0,0,0,1,2,1,1,0,1,3
6769,12,10,10,0,10,0,2,1,3,0,3,0,2,2,1,3,0,0
6770,12,10,0,0,0,3,0,3,0,0,0,2,3,1,2,0,1,3
6771,10,9,0,0,0,1,0,2,0,0,0,1,2,1,1,0,1,3
6772,9,3,3,3,0,0,0,1,2,2,0,0,3,0,2,1,0,3
6773,12,10,1,1,0,0,0,2,1,1,0,0,2,1,1,1,0,3
6774,12,10,2,2,0,0,0,3,1,1,0,0,3,2,2,1,0,3
6775,11,6,1,0,1,0,0,1,1,0,1,0,4,0,2,1,0,3
6776,12,2,1,1,0,0,0,1,1,1,0,0,4,2,1,1,0,3
6777,12,10,10,0,10,0,0,1,2,0,2,0,3,1,1,7,0,0
6778,12,10,7,0,7,0,1,1,2,0,2,0,2,2,1,3,0,0
6779,12,10,10,0,10,0,5,1,1,0,1,0,3,1,1,3,0,0
6780,12,10,0,0,0,2,0,3,0,0,0,1,3,1,1,0,1,3
6781,12,10,8,5,5,2,0,5,2,2,1,3,5,4,3,4,1,2
6782,11,10,8,0,8,0,0,3,1,0,1,0,2,1,5,3,0,0
6783,12,9,4,4,0,0,2,1,2,2,0,0,4,3,1,2,0,3
6784,12,10,9,0,8,0,4,1,1,0,1,0,2,1,1,2,0,0
6785,7,10,0,0,0,5,0,3,0,0,0,3,3,1,1,0,2,1
6786,7,10,0,0,0,5,0,3,0,0,0,3,3,4,4,0,2,1
6787,12,10,0,0,0,2,0,2,0,0,0,3,3,1,1,0,2,3
6788,12,10,10,8,10,5,0,4,5,4,4,3,4,5,3,8,3,2
6789,8,4,2,2,0,0,0,1,3,3,0,0,3,1,1,1,0,3
6790,12,5,5,0,5,0,0,1,1,0,2,0,3,1,1,4,0,0
6791,12,10,8,0,8,3,0,3,1,0,1,3,3,3,2,2,1,1
6792,12,10,0,0,0,5,0,4,0,0,0,3,4,2,3,0,2,1
6793,7,6,6,0,5,0,10,1,1,0,1,0,3,1,1,1,0,0
6794,12,10,5,1,5,3,0,3,1,1,1,1,3,1,2,2,1,3
6795,9,9,9,0,9,0,6,1,3,0,3,0,2,3,1,2,0,0
6796,12,5,2,0,1,0,2,1,1,0,1,0,3,1,1,1,0,3
6797,12,10,9,0,9,0,0,1,1,0,1,0,2,0,2,3,0,0
6798,10,10,9,5,6,3,1,3,4,3,3,1,3,3,3,7,2,2
6799,11,10,8,4,7,0,0,1,3,3,1,0,4,3,1,4,0,2
6800,12,10,0,0,0,1,0,2,0,0,0,1,2,1,4,0,1,3
6801,12,7,5,0,5,0,10,1,1,0,1,0,3,1,1,2,0,0
6802,12,10,0,0,0,1,0,3,0,0,0,1,3,2,1,0,1,3
6803,12,10,5,5,1,1,0,1,1,2,1,1,5,1,1,1,1,3
6804,12,10,7,0,7,0,0,1,1,0,1,0,3,2,3,2,0,0
6805,12,10,9,0,8,0,1,1,1,0,1,0,3,3,1,2,0,0
6806,10,10,0,0,0,5,0,5,0,0,0,5,5,4,3,0,2,1
6807,12,10,5,2,5,0,0,4,3,3,2,0,4,3,3,3,0,2
6808,12,10,5,3,2,1,1,1,1,1,1,3,3,3,1,2,1,3
6809,12,10,9,1,9,0,0,3,3,1,3,0,3,3,4,5,0,0
6810,12,2,5,1,5,0,0,1,2,2,1,0,3,3,1,2,0,3
6811,12,2,1,1,0,0,0,1,2,2,0,0,3,4,1,1,0,3
6812,12,10,5,0,5,0,2,1,1,0,1,0,3,1,1,2,0,0
6813,12,2,1,0,1,0,0,1,1,0,1,0,3,3,1,1,0,3
6814,9,10,10,0,9,3,2,2,1,0,1,2,2,1,4,2,1,0
6815,12,9,1,1,0,0,1,2,1,1,0,0,3,3,1,1,0,3
6816,12,4,5,0,5,0,4,1,1,0,1,0,4,1,1,1,0,3
6817,12,9,0,0,0,3,0,2,0,0,0,3,3,2,1,0,1,3
6818,12,10,10,10,6,0,10,1,3,3,2,0,2,3,1,7,0,2
6819,12,3,1,0,1,0,0,1,1,0,1,0,4,2,1,1,0,3
6820,12,10,10,0,10,0,9,1,1,0,1,0,4,1,1,4,0,0
6821,12,10,10,1,10,0,0,1,2,1,1,0,3,1,1,3,0,0
6822,12,10,0,0,0,6,0,3,0,0,0,4,5,2,2,0,5,1
6823,12,10,3,3,0,0,0,3,2,2,0,0,3,3,1,3,0,3
6824,12,3,3,3,0,0,0,1,3,3,0,0,3,1,1,6,0,3
6825,12,10,7,6,5,4,0,2,2,2,1,2,3,3,1,4,1,2
6826,12,10,0,0,0,3,0,5,0,0,0,4,6,3,3,0,1,1
6827,12,8,10,4,10,0,0,1,3,1,3,0,3,3,1,6,0,0
6828,12,10,10,0,10,0,10,1,3,0,3,0,4,2,1,6,0,0
6829,11,10,4,4,3,4,0,3,1,1,1,3,3,1,2,2,5,1
6830,12,10,7,4,5,0,0,2,3,3,1,0,3,2,1,4,0,2
6831,12,10,10,0,10,0,0,1,1,0,1,0,4,1,1,3,0,0
6832,11,6,0,0,0,1,3,2,0,0,0,3,4,3,1,0,1,3
6833,12,10,8,6,2,0,1,3,2,2,1,0,3,3,2,5,0,2
6834,12,10,2,0,2,0,0,2,1,0,1,0,4,2,1,1,0,3
6835,12,10,10,3,10,0,1,3,3,3,3,0,5,5,2,6,0,2
6836,12,5,5,0,5,0,5,1,1,0,1,0,4,1,1,2,0,0
6837,10,9,9,5,8,0,2,1,3,3,2,0,4,3,1,5,0,2
6838,12,10,10,0,10,1,0,5,1,0,1,5,5,3,4,3,1,1
6839,12,10,6,6,0,1,0,3,3,3,0,1,3,3,3,5,1,2
6840,12,3,2,0,2,0,3,1,1,0,1,0,4,1,1,1,0,3
6841,8,9,0,0,0,3,0,3,0,0,0,3,3,1,1,0,1,3
6842,6,10,0,0,0,4,0,3,0,0,0,3,3,1,1,0,1,3
6843,8,9,2,2,0,2,0,1,1,1,0,1,3,1,1,1,1,3
6844,12,8,5,2,4,2,0,3,3,1,2,3,3,1,3,3,2,1
6845,11,3,3,0,2,0,10,1,1,0,1,0,2,1,1,1,0,3
6846,12,10,10,0,10,0,10,1,3,0,3,0,4,3,1,4,0,0
6847,11,10,10,0,10,3,2,3,1,0,1,3,3,3,1,2,3,0
6848,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
6849,12,10,5,0,5,0,0,3,1,0,1,0,3,2,2,2,0,0
6850,12,10,10,1,10,0,8,1,1,1,1,0,4,1,1,5,0,0
6851,12,10,0,0,0,5,0,5,0,0,0,3,5,3,4,0,2,1
6852,12,2,2,0,1,0,10,1,1,0,1,0,1,3,1,1,0,3
6853,10,4,4,0,3,0,0,1,1,0,1,0,3,1,1,1,0,3
6854,12,2,0,0,0,1,0,1,0,0,0,2,2,3,1,0,1,3
6855,12,10,2,2,1,0,0,3,1,1,1,0,3,2,1,1,0,3
6856,12,9,8,0,7,0,7,1,3,0,3,0,4,3,1,2,0,0
6857,12,10,10,0,10,0,9,2,5,0,5,0,5,5,1,7,0,2
6858,9,9,0,0,0,5,0,4,0,0,0,5,5,1,6,0,4,1
6859,12,10,5,0,5,0,0,3,1,0,1,0,3,2,2,3,0,0
6860,12,9,9,0,9,0,9,1,1,0,1,0,3,2,1,2,0,0
6861,12,10,8,7,3,0,1,1,3,3,1,0,4,3,1,4,0,2
6862,12,8,3,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
6863,12,10,4,3,3,7,0,3,1,1,1,5,5,4,2,2,4,1
6864,12,10,0,0,0,6,0,3,0,0,0,4,3,4,1,0,4,1
6865,12,10,10,1,10,1,0,2,2,1,2,1,2,2,2,5,1,0
6866,12,10,2,2,0,2,0,3,1,1,0,1,3,1,2,1,1,3
6867,7,9,0,0,0,2,0,3,0,0,0,3,3,1,1,0,1,3
6868,12,10,1,1,0,4,1,2,1,1,0,2,2,3,1,1,4,1
6869,12,10,9,9,3,0,0,2,3,2,1,0,3,1,1,5,0,2
6870,12,1,1,1,0,0,0,1,1,1,0,0,5,1,1,1,0,3
6871,12,10,10,0,10,0,1,1,1,0,1,0,4,1,1,3,0,0
6872,11,10,0,0,0,7,2,2,0,0,0,3,3,3,1,0,3,1
6873,7,9,9,0,8,0,10,1,1,0,1,0,3,1,1,2,0,0
6874,12,9,0,0,0,1,0,1,0,0,0,3,3,3,1,0,1,3
6875,12,10,9,4,7,2,0,3,2,1,1,1,3,2,1,3,1,0
6876,12,3,5,0,5,0,0,1,1,0,1,0,3,1,1,2,0,3
6877,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
6878,12,0,0,0,0,1,0,0,0,0,0,1,3,0,2,0,1,3
6879,12,10,6,6,0,0,0,3,3,3,0,0,3,3,3,5,0,2
6880,12,10,3,0,3,0,0,1,1,0,1,0,3,1,1,1,0,3
6881,12,4,1,1,0,0,0,1,1,1,0,0,3,2,1,1,0,3
6882,12,10,1,0,1,2,0,3,1,0,1,1,3,1,1,1,1,3
6883,10,9,9,2,8,3,2,4,3,2,2,6,5,4,2,5,2,2
6884,12,10,0,0,0,5,1,3,0,0,0,3,3,3,3,0,4,1
6885,12,10,7,2,5,3,0,3,2,1,1,1,3,2,3,2,1,0
6886,10,2,3,0,3,0,0,1,1,0,1,0,3,1,1,1,0,3
6887,12,5,10,10,10,0,1,1,2,1,1,0,4,2,1,6,0,2
6888,11,10,8,0,8,0,2,1,1,0,1,0,3,1,1,2,0,0
6889,12,10,1,1,0,3,0,4,1,1,0,3,5,4,2,1,2,1
6890,12,10,10,0,10,0,10,1,1,0,1,0,3,1,1,6,0,0
6891,12,10,0,0,0,3,0,3,0,0,0,1,3,2,3,0,1,3
6892,8,5,0,0,0,2,10,1,0,0,0,1,3,1,1,0,1,3
6893,12,10,6,2,6,3,1,3,3,1,3,3,5,5,2,5,2,2
6894,12,2,0,0,0,1,10,1,0,0,0,1,2,3,1,0,1,3
6895,12,10,9,6,5,2,1,3,4,3,3,4,5,4,1,6,1,2
6896,12,10,10,0,10,0,4,1,1,0,1,0,4,1,1,3,0,0
6897,12,10,10,4,10,0,0,1,3,2,2,0,5,3,1,5,0,2
6898,12,10,2,0,2,2,0,4,1,0,1,4,5,2,2,1,1,1
6899,12,3,2,2,0,0,0,1,1,1,0,0,5,5,1,1,0,3
6900,10,9,1,1,0,6,0,3,1,1,0,4,3,3,2,1,4,1
6901,12,10,0,0,0,1,0,2,0,0,0,2,2,1,5,0,1,3
6902,12,10,9,0,9,0,0,1,1,0,1,0,3,1,1,2,0,0
6903,11,10,10,7,5,4,0,2,2,1,1,1,2,1,2,5,3,0
6904,12,10,10,0,10,0,8,1,1,0,1,0,3,1,1,4,0,0
6905,12,10,4,4,0,5,0,5,2,2,0,4,5,3,4,1,2,1
6906,12,10,10,0,10,0,0,3,3,0,3,0,3,3,6,7,0,0
6907,12,10,4,1,3,0,0,2,2,1,2,0,3,3,1,2,0,0
6908,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
6909,12,10,6,0,6,3,0,3,1,0,1,4,5,3,2,2,2,1
6910,12,10,0,0,0,4,0,3,0,0,0,4,4,3,3,0,2,1
6911,12,4,10,0,10,0,0,1,2,0,2,0,2,3,2,6,0,0
6912,12,10,2,2,0,0,0,4,2,2,0,0,4,3,3,1,0,3
6913,12,10,6,0,6,0,0,2,1,0,1,0,2,1,1,2,0,0
6914,12,10,0,0,0,6,0,3,0,0,0,1,3,2,2,0,3,1
6915,12,4,0,0,0,1,0,1,0,0,0,3,3,1,1,0,1,3
6916,12,10,10,9,8,0,0,4,4,4,2,0,4,3,2,6,0,2
6917,12,10,4,0,3,1,0,2,1,0,1,3,3,3,1,2,1,3
6918,12,8,10,0,10,0,5,1,3,0,3,0,3,2,1,5,0,0
6919,12,3,1,1,0,0,0,1,1,1,0,0,4,2,1,1,0,3
6920,12,4,2,0,2,0,3,1,1,0,1,0,5,1,1,1,0,3
6921,10,10,7,5,2,0,3,1,3,2,1,0,4,2,1,2,0,0
6922,12,2,10,0,10,0,2,1,1,0,1,0,3,1,1,5,0,0
6923,12,4,4,0,3,0,0,1,3,0,3,0,3,3,1,1,0,0
6924,12,10,7,1,7,1,0,3,1,1,1,1,5,3,2,2,1,0
6925,12,9,8,8,1,0,2,1,1,1,1,0,4,3,1,3,0,0
6926,12,10,0,0,0,8,0,3,0,0,0,3,4,2,1,0,5,1
6927,12,10,0,0,0,1,0,2,0,0,0,1,2,1,1,0,1,3
6928,12,10,10,0,10,0,0,2,1,0,1,0,3,3,1,5,0,0
6929,12,10,9,0,9,0,0,3,3,0,3,0,5,5,3,6,0,2
6930,12,8,6,0,5,0,0,1,2,0,2,0,4,1,1,2,0,0
6931,12,4,2,0,2,0,0,1,1,0,1,0,4,1,1,1,0,3
6932,12,10,0,0,0,2,2,3,0,0,0,3,5,4,1,0,1,1
6933,12,10,7,5,5,0,0,1,3,2,2,0,3,1,1,5,0,0
6934,12,10,0,0,0,3,0,3,0,0,0,1,3,1,1,0,1,3
6935,12,10,6,2,5,3,0,2,2,1,1,1,2,2,1,5,2,0
6936,6,9,9,0,7,2,0,1,1,0,1,1,3,1,1,2,1,0
6937,12,10,10,10,0,3,1,2,3,3,0,2,3,3,1,6,2,2
6938,6,10,10,0,9,0,10,1,2,0,2,0,2,1,1,2,0,0
6939,12,10,0,0,0,2,1,1,0,0,0,2,5,3,1,0,1,3
6940,8,10,10,0,9,0,0,1,1,0,1,0,2,1,1,2,0,0
6941,12,4,0,0,0,3,0,2,0,0,0,3,3,1,1,0,3,3
6942,12,10,0,0,0,3,0,1,0,0,0,2,2,1,1,0,1,3
6943,12,10,0,0,0,3,0,4,0,0,0,4,5,3,3,0,2,1
6944,12,10,10,10,8,0,0,3,3,3,2,0,4,3,2,7,0,2
6945,12,10,0,0,0,4,0,2,0,0,0,3,3,2,1,0,2,3
6946,12,10,2,0,2,0,0,2,1,0,1,0,2,2,1,1,0,3
6947,12,7,5,5,0,0,0,1,2,2,0,0,1,2,1,2,0,3
6948,12,7,7,0,7,0,10,1,2,0,2,0,4,2,1,2,0,0
6949,12,10,1,1,0,8,0,3,1,1,0,1,3,1,2,1,3,1
6950,10,10,6,6,0,0,0,2,3,3,0,0,3,3,2,5,0,2
6951,12,10,0,0,0,5,5,2,0,0,0,5,1,5,1,0,2,1
6952,10,7,6,0,5,0,10,1,2,0,2,0,2,3,1,2,0,0
6953,12,10,3,2,2,0,0,1,1,1,1,0,5,1,1,2,0,3
6954,12,10,8,0,8,0,0,1,1,0,1,0,3,1,1,2,0,0
6955,12,10,0,0,0,2,0,2,0,0,0,1,3,1,1,0,1,3
6956,12,10,0,0,0,6,5,2,0,0,0,6,3,6,2,0,6,1
6957,12,10,8,3,7,5,0,3,2,2,1,3,3,3,2,3,1,1
6958,12,10,0,0,0,2,0,1,0,0,0,1,2,1,1,0,1,3
6959,12,10,0,0,0,1,0,3,0,0,0,1,5,4,5,0,1,1
6960,12,10,3,1,2,0,0,2,2,1,1,0,3,2,1,1,0,3
6961,11,8,8,0,7,0,9,1,2,0,2,0,4,2,1,2,0,0
6962,12,10,1,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
6963,12,10,5,1,5,6,0,3,1,1,1,3,3,1,1,2,2,1
6964,11,10,1,1,0,2,1,4,1,1,0,3,5,4,3,1,1,1
6965,12,10,5,4,3,4,0,3,2,1,1,3,4,2,2,3,2,1
6966,12,10,1,1,0,5,0,2,1,1,0,3,3,1,1,1,2,3
6967,10,10,10,0,8,0,6,1,2,0,2,0,2,2,1,2,0,0
6968,9,5,0,0,0,5,0,1,0,0,0,3,3,1,1,0,2,3
6969,9,10,6,0,5,10,0,3,1,0,1,4,4,1,2,1,6,1
6970,12,10,10,0,10,0,0,3,2,0,2,0,3,2,3,5,0,0
6971,12,5,1,1,0,0,1,1,2,2,0,0,4,2,1,1,0,3
6972,12,0,10,1,10,0,0,0,1,1,1,0,2,0,2,3,0,0
6973,12,10,6,0,5,4,0,3,1,0,1,1,3,2,3,4,1,0
6974,6,5,4,4,0,0,0,1,2,2,0,0,3,1,1,3,0,3
6975,12,2,10,10,0,0,0,1,3,3,0,0,5,3,1,3,0,2
6976,12,10,0,0,0,3,2,1,0,0,0,2,4,2,1,0,1,3
6977,12,10,8,2,5,0,5,1,1,1,1,0,2,1,1,3,0,0
6978,12,10,10,2,10,1,0,4,3,1,3,3,4,3,4,6,1,2
6979,12,4,4,0,3,0,5,1,1,0,1,0,3,2,1,2,0,3
6980,12,10,10,10,1,0,10,1,2,2,1,0,5,2,1,4,0,2
6981,12,10,5,0,5,0,4,1,1,0,1,0,3,1,1,2,0,0
6982,12,10,10,0,10,0,10,1,1,0,1,0,2,1,1,3,0,0
6983,12,10,10,1,9,1,0,2,2,1,2,1,3,2,1,5,1,0
6984,12,8,5,0,4,0,6,1,1,0,1,0,3,1,1,2,0,0
6985,12,4,1,1,0,0,0,1,1,1,0,0,3,1,1,1,0,3
6986,6,9,9,5,5,4,0,4,4,4,2,4,5,3,3,6,3,2
6987,12,10,9,0,8,0,4,1,2,0,2,0,3,1,1,3,0,0
6988,12,10,10,1,10,0,1,1,3,1,2,0,4,3,3,7,0,0
6989,12,3,3,0,3,0,2,1,1,0,1,0,4,1,1,2,0,3
6990,12,10,10,6,8,5,6,1,3,3,1,2,3,4,1,5,2,2
6991,6,2,2,2,2,0,0,1,1,1,1,0,3,0,2,1,0,3
6992,12,10,8,5,7,0,0,3,4,4,3,0,5,3,2,6,0,2
6993,12,10,5,0,5,2,0,3,1,0,1,3,3,2,2,2,2,1
6994,12,10,4,0,4,0,0,2,1,0,1,0,3,2,1,2,0,3
6995,12,10,0,0,0,4,0,4,0,0,0,3,4,2,2,0,1,1
6996,12,6,4,0,3,0,2,1,1,0,1,0,4,1,1,2,0,3
6997,6,9,2,2,0,7,0,3,1,1,0,3,3,1,1,1,5,1
6998,12,10,10,0,10,1,0,3,2,0,2,1,3,2,2,5,1,0
6999,12,6,5,0,5,0,9,1,2,0,2,0,5,5,1,2,0,0
7000,12,10,10,2,10,0,0,3,3,3,1,0,4,3,2,5,0,2
7001,12,3,2,2,0,1,0,1,1,1,0,1,4,0,2,1,1,3
7002,12,5,1,1,0,0,2,1,1,1,0,0,1,2,1,1,0,3
7003,12,10,0,0,0,1,0,2,0,0,0,3,4,2,1,0,1,3
7004,12,10,9,3,8,1,0,3,3,1,2,1,3,2,2,6,1,0
7005,12,6,3,3,0,0,5,1,2,2,0,0,4,3,1,2,0,3
7006,12,5,1,1,0,0,0,1,2,2,0,0,3,1,1,1,0,3
7007,12,10,4,0,4,0,0,3,1,0,1,0,2,1,2,2,0,3
7008,12,10,10,10,10,3,1,2,4,3,3,2,3,4,1,7,2,2
7009,12,10,10,0,10,0,9,1,1,0,1,0,2,1,1,3,0,0
7010,12,10,0,0,0,2,3,2,0,0,0,3,4,2,3,0,1,1
7011,12,10,0,0,0,5,0,4,0,0,0,1,4,3,3,0,3,1
7012,12,10,0,0,0,4,0,1,0,0,0,1,4,2,1,0,1,3
7013,12,10,9,9,4,0,2,1,3,3,2,0,3,4,1,5,0,2
7014,12,10,9,9,0,0,10,1,2,2,0,0,3,2,1,2,0,0
7015,12,10,0,0,0,5,1,3,0,0,0,3,3,3,1,0,3,1
7016,12,3,8,5,7,0,1,1,3,2,1,0,3,2,1,3,0,0
7017,12,8,4,3,1,0,6,1,1,1,1,0,4,2,1,1,0,3
7018,12,10,8,0,7,0,0,1,1,0,1,0,3,1,1,2,0,0
7019,12,10,8,6,2,0,0,3,3,3,1,0,5,2,1,5,0,2
7020,12,10,6,2,4,3,0,3,1,1,1,2,3,2,2,2,2,1
7021,12,10,0,0,0,6,2,1,0,0,0,3,3,3,1,0,3,1
7022,12,10,10,0,10,0,5,1,2,0,2,0,3,2,1,3,0,0
7023,12,8,6,2,5,0,0,1,3,3,1,0,4,3,1,2,0,0
7024,12,10,0,0,0,4,0,3,0,0,0,3,3,1,1,0,1,3
7025,12,10,10,0,10,0,8,1,2,0,2,0,4,2,1,6,0,0
7026,12,10,3,0,3,0,0,3,1,0,1,0,3,2,1,1,0,3
7027,12,10,0,0,0,5,0,3,0,0,0,5,5,3,2,0,2,1
7028,12,10,10,0,10,0,0,1,1,0,1,0,3,1,1,4,0,0
7029,12,10,10,3,10,0,7,1,3,1,2,0,5,3,1,5,0,0
7030,11,10,10,0,10,1,0,3,4,0,4,2,2,3,4,3,1,0
7031,12,10,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
7032,12,10,6,0,5,0,0,3,2,0,2,0,3,2,3,3,0,0
7033,12,10,0,0,0,1,0,3,0,0,0,1,5,2,1,0,1,3
7034,12,10,0,0,0,1,0,3,0,0,0,1,3,1,1,0,1,3
7035,12,10,10,0,10,0,0,3,2,0,2,0,4,1,1,5,0,0
7036,12,4,3,0,2,0,4,1,1,0,1,0,3,2,1,2,0,3
7037,12,6,6,0,6,0,9,1,1,0,1,0,3,1,1,2,0,0
7038,12,10,10,0,10,0,10,1,3,0,3,0,4,3,1,3,0,0
7039,12,2,10,2,10,1,0,1,3,1,3,1,4,3,1,5,1,0
7040,12,10,0,0,0,5,2,4,0,0,0,5,4,4,2,0,3,1
7041,12,10,1,1,0,3,1,3,1,1,0,4,4,4,2,1,2,1
7042,7,9,0,0,0,2,0,3,0,0,0,3,3,1,3,0,1,3
7043,6,9,2,2,0,5,5,1,1,1,0,3,3,3,1,1,1,3
7044,9,6,4,4,0,2,5,1,2,2,0,1,3,3,1,1,1,3
7045,12,10,5,5,0,0,0,3,1,1,0,0,3,1,2,2,0,3
7046,12,9,6,5,1,0,8,3,6,6,1,0,6,6,6,6,0,2
7047,12,3,10,0,10,0,0,1,1,0,1,0,3,1,1,3,0,0
7048,12,10,9,0,8,0,2,1,3,0,3,0,3,3,1,5,0,0
7049,12,10,10,10,0,0,0,3,1,1,0,0,3,1,1,3,0,3
7050,12,10,8,8,0,5,0,5,2,2,0,4,6,3,3,5,4,1
7051,11,10,9,0,8,0,5,1,2,0,2,0,3,2,1,2,0,0
7052,12,0,7,0,7,0,2,0,1,0,1,0,2,1,1,2,0,0
7053,12,10,1,1,0,2,0,3,1,1,0,3,3,2,2,1,1,3
7054,12,10,0,0,0,2,2,1,0,0,0,2,1,3,1,0,1,3
7055,9,8,8,5,7,0,0,1,2,1,1,0,3,1,1,3,0,0
7056,12,10,0,0,0,1,0,3,0,0,0,3,3,2,1,0,1,3
7057,12,10,0,0,0,2,0,3,0,0,0,1,5,1,2,0,1,3
7058,12,7,6,0,6,0,5,1,3,0,3,0,3,3,1,3,0,0
7059,12,10,6,6,0,0,1,1,2,2,0,0,2,3,1,2,0,3
7060,12,10,10,0,10,5,0,3,2,0,2,3,3,3,2,4,2,0
7061,12,5,0,0,0,1,0,1,0,0,0,1,3,1,1,0,1,3
7062,10,10,10,0,9,2,0,3,1,0,1,3,3,1,3,2,1,0
7063,12,10,2,1,1,2,0,3,2,2,1,3,3,3,2,1,1,1
7064,7,10,0,0,0,5,0,4,0,0,0,4,4,1,2,0,2,1
7065,12,7,0,0,0,1,0,2,0,0,0,3,3,1,1,0,1,3
7066,10,3,0,0,0,1,10,1,0,0,0,1,3,3,1,0,1,3
7067,12,8,7,0,6,0,10,1,2,0,2,0,3,2,1,4,0,0
7068,12,10,7,0,6,2,0,3,1,0,1,3,3,2,2,2,2,1
7069,12,10,6,0,5,0,0,1,1,0,1,0,3,1,1,2,0,0
7070,12,4,0,0,0,3,5,1,0,0,0,3,3,5,1,0,1,3
7071,12,8,10,0,10,0,2,1,1,0,1,0,2,3,1,4,0,0
7072,12,10,6,6,0,1,10,1,3,3,0,1,3,3,1,3,1,2
7073,12,10,3,0,2,3,0,4,1,0,1,3,4,2,3,1,2,1
7074,12,10,5,5,0,0,1,2,1,1,0,0,5,3,1,2,0,3
7075,11,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,1,3
7076,12,10,0,0,0,2,0,3,0,0,0,1,3,1,1,0,1,3
7077,12,10,1,1,0,4,0,3,1,1,0,3,3,3,3,1,1,1
7078,12,10,10,7,10,2,4,1,4,3,3,1,5,4,1,6,1,2
7079,12,10,10,0,10,0,9,1,2,0,2,0,4,2,1,5,0,0
7080,10,9,0,0,0,6,0,3,0,0,0,3,3,1,1,0,4,1
7081,11,10,10,6,8,1,0,2,3,3,2,1,3,1,1,4,1,2
7082,12,0,10,0,10,0,0,0,1,0,1,0,3,0,2,3,0,0
7083,12,4,3,0,3,0,3,1,1,0,1,0,3,2,1,1,0,3
7084,12,10,10,0,10,0,5,1,1,0,1,0,3,1,1,3,0,0
7085,12,10,7,1,6,1,0,2,1,1,1,1,3,2,1,3,1,0
7086,12,10,5,4,3,5,0,3,3,3,1,3,3,3,1,3,3,1
7087,12,3,3,0,3,0,10,1,1,0,1,0,3,3,1,1,0,3
7088,12,10,4,0,4,0,0,1,1,0,1,0,3,2,1,2,0,0
7089,12,4,3,0,2,0,10,1,1,0,1,0,3,2,1,1,0,3
7090,12,10,5,1,4,1,0,3,1,1,1,1,3,1,2,1,1,3
7091,12,10,5,0,5,0,0,2,1,0,1,0,3,1,1,1,0,0
7092,11,10,7,2,6,2,0,3,2,1,1,1,5,2,2,3,2,0
7093,12,10,1,0,1,0,1,1,1,0,1,0,5,1,1,1,0,3
7094,12,10,8,4,5,0,2,1,3,3,1,0,4,3,1,6,0,2
